UG;UNIDAD_GESTION;COD_CCAA;CCAA;COD_PROVINCIA;PROVINCIA
44174;Orihuela del Tremedal;2;Aragón;44;Teruel
44175;Orrios;2;Aragón;44;Teruel
44176;Palomar de Arroyos;2;Aragón;44;Teruel
44177;Pancrudo;2;Aragón;44;Teruel
44178;Parras de Castellote, Las;2;Aragón;44;Teruel
44179;Peñarroya de Tastavins;2;Aragón;44;Teruel
44180;Peracense;2;Aragón;44;Teruel
44181;Peralejos;2;Aragón;44;Teruel
44182;Perales del Alfambra;2;Aragón;44;Teruel
44183;Pitarque;2;Aragón;44;Teruel
44184;Plou;2;Aragón;44;Teruel
44185;Pobo, El;2;Aragón;44;Teruel
44187;Portellada, La;2;Aragón;44;Teruel
44189;Pozondón;2;Aragón;44;Teruel
44190;Pozuel del Campo;2;Aragón;44;Teruel
44191;Puebla de Híjar, La;2;Aragón;44;Teruel
44192;Puebla de Valverde, La;2;Aragón;44;Teruel
44193;Puertomingalvo;2;Aragón;44;Teruel
44194;Ráfales;2;Aragón;44;Teruel
44195;Rillo;2;Aragón;44;Teruel
44196;Riodeva;2;Aragón;44;Teruel
44197;Ródenas;2;Aragón;44;Teruel
44198;Royuela;2;Aragón;44;Teruel
44199;Rubiales;2;Aragón;44;Teruel
44200;Rubielos de la Cérida;2;Aragón;44;Teruel
44201;Rubielos de Mora;2;Aragón;44;Teruel
44203;Salcedillo;2;Aragón;44;Teruel
44204;Saldón;2;Aragón;44;Teruel
44205;Samper de Calanda;2;Aragón;44;Teruel
44206;San Agustín;2;Aragón;44;Teruel
44207;San Martín del Río;2;Aragón;44;Teruel
44208;Santa Cruz de Nogueras;2;Aragón;44;Teruel
44209;Santa Eulalia;2;Aragón;44;Teruel
44210;Sarrión;2;Aragón;44;Teruel
44211;Segura de los Baños;2;Aragón;44;Teruel
44212;Seno;2;Aragón;44;Teruel
44213;Singra;2;Aragón;44;Teruel
44215;Terriente;2;Aragón;44;Teruel
44216;Teruel;2;Aragón;44;Teruel
44217;Toril y Masegoso;2;Aragón;44;Teruel
44218;Tormón;2;Aragón;44;Teruel
44219;Tornos;2;Aragón;44;Teruel
44220;Torralba de los Sisones;2;Aragón;44;Teruel
44221;Torrecilla de Alcañiz;2;Aragón;44;Teruel
44222;Torrecilla del Rebollar;2;Aragón;44;Teruel
44223;Torre de Arcas;2;Aragón;44;Teruel
44224;Torre de las Arcas;2;Aragón;44;Teruel
44225;Torre del Compte;2;Aragón;44;Teruel
44226;Torrelacárcel;2;Aragón;44;Teruel
44227;Torre los Negros;2;Aragón;44;Teruel
44228;Torremocha de Jiloca;2;Aragón;44;Teruel
44229;Torres de Albarracín;2;Aragón;44;Teruel
44230;Torrevelilla;2;Aragón;44;Teruel
44231;Torrijas;2;Aragón;44;Teruel
44232;Torrijo del Campo;2;Aragón;44;Teruel
44234;Tramacastiel;2;Aragón;44;Teruel
44235;Tramacastilla;2;Aragón;44;Teruel
44236;Tronchón;2;Aragón;44;Teruel
44237;Urrea de Gaén;2;Aragón;44;Teruel
44238;Utrillas;2;Aragón;44;Teruel
44239;Valacloche;2;Aragón;44;Teruel
44240;Valbona;2;Aragón;44;Teruel
44241;Valdealgorfa;2;Aragón;44;Teruel
44243;Valdecuenca;2;Aragón;44;Teruel
44244;Valdelinares;2;Aragón;44;Teruel
44245;Valdeltormo;2;Aragón;44;Teruel
44246;Valderrobres;2;Aragón;44;Teruel
44247;Valjunquera;2;Aragón;44;Teruel
44249;Vallecillo, El;2;Aragón;44;Teruel
44250;Veguillas de la Sierra;2;Aragón;44;Teruel
44251;Villafranca del Campo;2;Aragón;44;Teruel
44252;Villahermosa del Campo;2;Aragón;44;Teruel
44256;Villanueva del Rebollar de la Sierra;2;Aragón;44;Teruel
44257;Villar del Cobo;2;Aragón;44;Teruel
44258;Villar del Salz;2;Aragón;44;Teruel
44260;Villarluengo;2;Aragón;44;Teruel
44261;Villarquemado;2;Aragón;44;Teruel
44262;Villarroya de los Pinares;2;Aragón;44;Teruel
44263;Villastar;2;Aragón;44;Teruel
44264;Villel;2;Aragón;44;Teruel
44265;Vinaceite;2;Aragón;44;Teruel
44266;Visiedo;2;Aragón;44;Teruel
44267;Vivel del Río Martín;2;Aragón;44;Teruel
44268;Zoma, La;2;Aragón;44;Teruel
45001;Ajofrín;6;Castilla-La Mancha;45;Toledo
45002;Alameda de la Sagra;6;Castilla-La Mancha;45;Toledo
45003;Albarreal de Tajo;6;Castilla-La Mancha;45;Toledo
45004;Alcabón;6;Castilla-La Mancha;45;Toledo
45005;Alcañizo;6;Castilla-La Mancha;45;Toledo
45006;Alcaudete de la Jara;6;Castilla-La Mancha;45;Toledo
45007;Alcolea de Tajo;6;Castilla-La Mancha;45;Toledo
45008;Aldea en Cabo;6;Castilla-La Mancha;45;Toledo
45009;Aldeanueva de Barbarroya;6;Castilla-La Mancha;45;Toledo
45010;Aldeanueva de San Bartolomé;6;Castilla-La Mancha;45;Toledo
45011;Almendral de la Cañada;6;Castilla-La Mancha;45;Toledo
45012;Almonacid de Toledo;6;Castilla-La Mancha;45;Toledo
45013;Almorox;6;Castilla-La Mancha;45;Toledo
45014;Añover de Tajo;6;Castilla-La Mancha;45;Toledo
45015;Arcicóllar;6;Castilla-La Mancha;45;Toledo
45016;Argés;6;Castilla-La Mancha;45;Toledo
45017;Azután;6;Castilla-La Mancha;45;Toledo
45018;Barcience;6;Castilla-La Mancha;45;Toledo
45019;Bargas;6;Castilla-La Mancha;45;Toledo
45020;Belvís de la Jara;6;Castilla-La Mancha;45;Toledo
45021;Borox;6;Castilla-La Mancha;45;Toledo
45022;Buenaventura;6;Castilla-La Mancha;45;Toledo
45023;Burguillos de Toledo;6;Castilla-La Mancha;45;Toledo
45024;Burujón;6;Castilla-La Mancha;45;Toledo
45025;Cabañas de la Sagra;6;Castilla-La Mancha;45;Toledo
45026;Cabañas de Yepes;6;Castilla-La Mancha;45;Toledo
45027;Cabezamesada;6;Castilla-La Mancha;45;Toledo
45028;Calera y Chozas;6;Castilla-La Mancha;45;Toledo
45029;Caleruela;6;Castilla-La Mancha;45;Toledo
45030;Calzada de Oropesa;6;Castilla-La Mancha;45;Toledo
45031;Camarena;6;Castilla-La Mancha;45;Toledo
45032;Camarenilla;6;Castilla-La Mancha;45;Toledo
45033;Campillo de la Jara, El;6;Castilla-La Mancha;45;Toledo
45034;Camuñas;6;Castilla-La Mancha;45;Toledo
45035;Cardiel de los Montes;6;Castilla-La Mancha;45;Toledo
45036;Carmena;6;Castilla-La Mancha;45;Toledo
45037;Carpio de Tajo, El;6;Castilla-La Mancha;45;Toledo
45038;Carranque;6;Castilla-La Mancha;45;Toledo
45039;Carriches;6;Castilla-La Mancha;45;Toledo
45040;Casar de Escalona, El;6;Castilla-La Mancha;45;Toledo
45041;Casarrubios del Monte;6;Castilla-La Mancha;45;Toledo
45042;Casasbuenas;6;Castilla-La Mancha;45;Toledo
45043;Castillo de Bayuela;6;Castilla-La Mancha;45;Toledo
45045;Cazalegas;6;Castilla-La Mancha;45;Toledo
45046;Cebolla;6;Castilla-La Mancha;45;Toledo
45047;Cedillo del Condado;6;Castilla-La Mancha;45;Toledo
45048;Cerralbos, Los;6;Castilla-La Mancha;45;Toledo
45049;Cervera de los Montes;6;Castilla-La Mancha;45;Toledo
45050;Ciruelos;6;Castilla-La Mancha;45;Toledo
45051;Cobeja;6;Castilla-La Mancha;45;Toledo
45052;Cobisa;6;Castilla-La Mancha;45;Toledo
45053;Consuegra;6;Castilla-La Mancha;45;Toledo
45054;Corral de Almaguer;6;Castilla-La Mancha;45;Toledo
45055;Cuerva;6;Castilla-La Mancha;45;Toledo
45056;Chozas de Canales;6;Castilla-La Mancha;45;Toledo
45057;Chueca;6;Castilla-La Mancha;45;Toledo
45058;Domingo Pérez;6;Castilla-La Mancha;45;Toledo
45059;Dosbarrios;6;Castilla-La Mancha;45;Toledo
45060;Erustes;6;Castilla-La Mancha;45;Toledo
45061;Escalona;6;Castilla-La Mancha;45;Toledo
45062;Escalonilla;6;Castilla-La Mancha;45;Toledo
45063;Espinoso del Rey;6;Castilla-La Mancha;45;Toledo
45064;Esquivias;6;Castilla-La Mancha;45;Toledo
45065;Estrella, La;6;Castilla-La Mancha;45;Toledo
45066;Fuensalida;6;Castilla-La Mancha;45;Toledo
45067;Gálvez;6;Castilla-La Mancha;45;Toledo
45068;Garciotum;6;Castilla-La Mancha;45;Toledo
45069;Gerindote;6;Castilla-La Mancha;45;Toledo
45070;Guadamur;6;Castilla-La Mancha;45;Toledo
45071;Guardia, La;6;Castilla-La Mancha;45;Toledo
45072;Herencias, Las;6;Castilla-La Mancha;45;Toledo
45073;Herreruela de Oropesa;6;Castilla-La Mancha;45;Toledo
45074;Hinojosa de San Vicente;6;Castilla-La Mancha;45;Toledo
45075;Hontanar;6;Castilla-La Mancha;45;Toledo
45076;Hormigos;6;Castilla-La Mancha;45;Toledo
45077;Huecas;6;Castilla-La Mancha;45;Toledo
45078;Huerta de Valdecarábanos;6;Castilla-La Mancha;45;Toledo
45079;Iglesuela, La;6;Castilla-La Mancha;45;Toledo
45080;Illán de Vacas;6;Castilla-La Mancha;45;Toledo
45081;Illescas;6;Castilla-La Mancha;45;Toledo
45082;Lagartera;6;Castilla-La Mancha;45;Toledo
45083;Layos;6;Castilla-La Mancha;45;Toledo
45084;Lillo;6;Castilla-La Mancha;45;Toledo
45085;Lominchar;6;Castilla-La Mancha;45;Toledo
45086;Lucillos;6;Castilla-La Mancha;45;Toledo
45087;Madridejos;6;Castilla-La Mancha;45;Toledo
45088;Magán;6;Castilla-La Mancha;45;Toledo
45089;Malpica de Tajo;6;Castilla-La Mancha;45;Toledo
45090;Manzaneque;6;Castilla-La Mancha;45;Toledo
45091;Maqueda;6;Castilla-La Mancha;45;Toledo
45092;Marjaliza;6;Castilla-La Mancha;45;Toledo
45093;Marrupe;6;Castilla-La Mancha;45;Toledo
45094;Mascaraque;6;Castilla-La Mancha;45;Toledo
45095;Mata, La;6;Castilla-La Mancha;45;Toledo
45096;Mazarambroz;6;Castilla-La Mancha;45;Toledo
45097;Mejorada;6;Castilla-La Mancha;45;Toledo
45098;Menasalbas;6;Castilla-La Mancha;45;Toledo
45099;Méntrida;6;Castilla-La Mancha;45;Toledo
45100;Mesegar de Tajo;6;Castilla-La Mancha;45;Toledo
45101;Miguel Esteban;6;Castilla-La Mancha;45;Toledo
45102;Mocejón;6;Castilla-La Mancha;45;Toledo
45103;Mohedas de la Jara;6;Castilla-La Mancha;45;Toledo
45104;Montearagón;6;Castilla-La Mancha;45;Toledo
45105;Montesclaros;6;Castilla-La Mancha;45;Toledo
45106;Mora;6;Castilla-La Mancha;45;Toledo
45107;Nambroca;6;Castilla-La Mancha;45;Toledo
45108;Nava de Ricomalillo, La;6;Castilla-La Mancha;45;Toledo
45109;Navahermosa;6;Castilla-La Mancha;45;Toledo
45110;Navalcán;6;Castilla-La Mancha;45;Toledo
45111;Navalmoralejo;6;Castilla-La Mancha;45;Toledo
45112;Navalmorales, Los;6;Castilla-La Mancha;45;Toledo
45113;Navalucillos, Los;6;Castilla-La Mancha;45;Toledo
45114;Navamorcuende;6;Castilla-La Mancha;45;Toledo
45115;Noblejas;6;Castilla-La Mancha;45;Toledo
45116;Noez;6;Castilla-La Mancha;45;Toledo
45117;Nombela;6;Castilla-La Mancha;45;Toledo
45118;Novés;6;Castilla-La Mancha;45;Toledo
45119;Numancia de la Sagra;6;Castilla-La Mancha;45;Toledo
45120;Nuño Gómez;6;Castilla-La Mancha;45;Toledo
45121;Ocaña;6;Castilla-La Mancha;45;Toledo
45122;Olías del Rey;6;Castilla-La Mancha;45;Toledo
45123;Ontígola;6;Castilla-La Mancha;45;Toledo
45124;Orgaz;6;Castilla-La Mancha;45;Toledo
45125;Oropesa;6;Castilla-La Mancha;45;Toledo
45126;Otero;6;Castilla-La Mancha;45;Toledo
45127;Palomeque;6;Castilla-La Mancha;45;Toledo
45128;Pantoja;6;Castilla-La Mancha;45;Toledo
45129;Paredes de Escalona;6;Castilla-La Mancha;45;Toledo
45130;Parrillas;6;Castilla-La Mancha;45;Toledo
45131;Pelahustán;6;Castilla-La Mancha;45;Toledo
45132;Pepino;6;Castilla-La Mancha;45;Toledo
45133;Polán;6;Castilla-La Mancha;45;Toledo
45134;Portillo de Toledo;6;Castilla-La Mancha;45;Toledo
45135;Puebla de Almoradiel, La;6;Castilla-La Mancha;45;Toledo
45136;Puebla de Montalbán, La;6;Castilla-La Mancha;45;Toledo
45137;Pueblanueva, La;6;Castilla-La Mancha;45;Toledo
45138;Puente del Arzobispo, El;6;Castilla-La Mancha;45;Toledo
45139;Puerto de San Vicente;6;Castilla-La Mancha;45;Toledo
45140;Pulgar;6;Castilla-La Mancha;45;Toledo
45141;Quero;6;Castilla-La Mancha;45;Toledo
45142;Quintanar de la Orden;6;Castilla-La Mancha;45;Toledo
45143;Quismondo;6;Castilla-La Mancha;45;Toledo
45144;Real de San Vicente, El;6;Castilla-La Mancha;45;Toledo
45145;Recas;6;Castilla-La Mancha;45;Toledo
45146;Retamoso de la Jara;6;Castilla-La Mancha;45;Toledo
45147;Rielves;6;Castilla-La Mancha;45;Toledo
45148;Robledo del Mazo;6;Castilla-La Mancha;45;Toledo
45149;Romeral, El;6;Castilla-La Mancha;45;Toledo
45150;San Bartolomé de las Abiertas;6;Castilla-La Mancha;45;Toledo
45151;San Martín de Montalbán;6;Castilla-La Mancha;45;Toledo
45152;San Martín de Pusa;6;Castilla-La Mancha;45;Toledo
45153;San Pablo de los Montes;6;Castilla-La Mancha;45;Toledo
45154;San Román de los Montes;6;Castilla-La Mancha;45;Toledo
45155;Santa Ana de Pusa;6;Castilla-La Mancha;45;Toledo
45156;Santa Cruz de la Zarza;6;Castilla-La Mancha;45;Toledo
45157;Santa Cruz del Retamar;6;Castilla-La Mancha;45;Toledo
45158;Santa Olalla;6;Castilla-La Mancha;45;Toledo
45159;Sartajada;6;Castilla-La Mancha;45;Toledo
45160;Segurilla;6;Castilla-La Mancha;45;Toledo
45161;Seseña;6;Castilla-La Mancha;45;Toledo
45162;Sevilleja de la Jara;6;Castilla-La Mancha;45;Toledo
45163;Sonseca;6;Castilla-La Mancha;45;Toledo
45164;Sotillo de las Palomas;6;Castilla-La Mancha;45;Toledo
45165;Talavera de la Reina;6;Castilla-La Mancha;45;Toledo
45166;Tembleque;6;Castilla-La Mancha;45;Toledo
45167;Toboso, El;6;Castilla-La Mancha;45;Toledo
45168;Toledo;6;Castilla-La Mancha;45;Toledo
45169;Torralba de Oropesa;6;Castilla-La Mancha;45;Toledo
45170;Torrecilla de la Jara;6;Castilla-La Mancha;45;Toledo
45171;Torre de Esteban Hambrán, La;6;Castilla-La Mancha;45;Toledo
45172;Torrico;6;Castilla-La Mancha;45;Toledo
45173;Torrijos;6;Castilla-La Mancha;45;Toledo
45174;Totanés;6;Castilla-La Mancha;45;Toledo
45175;Turleque;6;Castilla-La Mancha;45;Toledo
45176;Ugena;6;Castilla-La Mancha;45;Toledo
45177;Urda;6;Castilla-La Mancha;45;Toledo
45179;Valdeverdeja;6;Castilla-La Mancha;45;Toledo
45180;Valmojado;6;Castilla-La Mancha;45;Toledo
45181;Velada;6;Castilla-La Mancha;45;Toledo
45182;Ventas con Peña Aguilera, Las;6;Castilla-La Mancha;45;Toledo
45183;Ventas de Retamosa, Las;6;Castilla-La Mancha;45;Toledo
45184;Ventas de San Julián, Las;6;Castilla-La Mancha;45;Toledo
45185;Villacañas;6;Castilla-La Mancha;45;Toledo
45186;Villa de Don Fadrique, La;6;Castilla-La Mancha;45;Toledo
45187;Villafranca de los Caballeros;6;Castilla-La Mancha;45;Toledo
45188;Villaluenga de la Sagra;6;Castilla-La Mancha;45;Toledo
45189;Villamiel de Toledo;6;Castilla-La Mancha;45;Toledo
45190;Villaminaya;6;Castilla-La Mancha;45;Toledo
45191;Villamuelas;6;Castilla-La Mancha;45;Toledo
45192;Villanueva de Alcardete;6;Castilla-La Mancha;45;Toledo
45193;Villanueva de Bogas;6;Castilla-La Mancha;45;Toledo
45194;Villarejo de Montalbán;6;Castilla-La Mancha;45;Toledo
45195;Villarrubia de Santiago;6;Castilla-La Mancha;45;Toledo
45196;Villaseca de la Sagra;6;Castilla-La Mancha;45;Toledo
45197;Villasequilla;6;Castilla-La Mancha;45;Toledo
45198;Villatobas;6;Castilla-La Mancha;45;Toledo
45199;Viso de San Juan, El;6;Castilla-La Mancha;45;Toledo
45200;Yébenes, Los;6;Castilla-La Mancha;45;Toledo
45201;Yeles;6;Castilla-La Mancha;45;Toledo
45202;Yepes;6;Castilla-La Mancha;45;Toledo
45203;Yuncler;6;Castilla-La Mancha;45;Toledo
45204;Yunclillos;6;Castilla-La Mancha;45;Toledo
45205;Yuncos;6;Castilla-La Mancha;45;Toledo
45901;Santo Domingo-Caudilla;6;Castilla-La Mancha;45;Toledo
46001;Ademuz;19;Comunidad Valenciana;46;Valencia/València
46002;Ador;19;Comunidad Valenciana;46;Valencia/València
46003;Atzeneta d`Albaida;19;Comunidad Valenciana;46;Valencia/València
46004;Agullent;19;Comunidad Valenciana;46;Valencia/València
46005;Alaquàs;19;Comunidad Valenciana;46;Valencia/València
46006;Albaida;19;Comunidad Valenciana;46;Valencia/València
46007;Albal;19;Comunidad Valenciana;46;Valencia/València
46008;Albalat de la Ribera;19;Comunidad Valenciana;46;Valencia/València
46009;Albalat dels Sorells;19;Comunidad Valenciana;46;Valencia/València
46010;Albalat dels Tarongers;19;Comunidad Valenciana;46;Valencia/València
46011;Alberic;19;Comunidad Valenciana;46;Valencia/València
46012;Alborache;19;Comunidad Valenciana;46;Valencia/València
46013;Alboraya;19;Comunidad Valenciana;46;Valencia/València
46014;Albuixech;19;Comunidad Valenciana;46;Valencia/València
46015;Alcàsser;19;Comunidad Valenciana;46;Valencia/València
46016;Alcàntera de Xúquer;19;Comunidad Valenciana;46;Valencia/València
46017;Alzira;19;Comunidad Valenciana;46;Valencia/València
46018;Alcublas;19;Comunidad Valenciana;46;Valencia/València
46019;Alcúdia, l`;19;Comunidad Valenciana;46;Valencia/València
46020;Alcúdia de Crespins, l`;19;Comunidad Valenciana;46;Valencia/València
46021;Aldaia;19;Comunidad Valenciana;46;Valencia/València
46022;Alfafar;19;Comunidad Valenciana;46;Valencia/València
46023;Alfauir;19;Comunidad Valenciana;46;Valencia/València
46024;Alfara de la Baronia;19;Comunidad Valenciana;46;Valencia/València
46025;Alfara del Patriarca;19;Comunidad Valenciana;46;Valencia/València
46026;Alfarp;19;Comunidad Valenciana;46;Valencia/València
46027;Alfarrasí;19;Comunidad Valenciana;46;Valencia/València
46028;Algar de Palancia;19;Comunidad Valenciana;46;Valencia/València
46029;Algemesí;19;Comunidad Valenciana;46;Valencia/València
46030;Algimia de Alfara;19;Comunidad Valenciana;46;Valencia/València
46031;Alginet;19;Comunidad Valenciana;46;Valencia/València
46032;Almàssera;19;Comunidad Valenciana;46;Valencia/València
46033;Almiserà;19;Comunidad Valenciana;46;Valencia/València
46034;Almoines;19;Comunidad Valenciana;46;Valencia/València
46035;Almussafes;19;Comunidad Valenciana;46;Valencia/València
46036;Alpuente;19;Comunidad Valenciana;46;Valencia/València
46037;Alqueria de la Comtessa, l`;19;Comunidad Valenciana;46;Valencia/València
46038;Andilla;19;Comunidad Valenciana;46;Valencia/València
46039;Anna;19;Comunidad Valenciana;46;Valencia/València
46040;Antella;19;Comunidad Valenciana;46;Valencia/València
46041;Aras de los Olmos;19;Comunidad Valenciana;46;Valencia/València
46042;Aielo de Malferit;19;Comunidad Valenciana;46;Valencia/València
46043;Aielo de Rugat;19;Comunidad Valenciana;46;Valencia/València
46044;Ayora;19;Comunidad Valenciana;46;Valencia/València
46045;Barxeta;19;Comunidad Valenciana;46;Valencia/València
46046;Barx;19;Comunidad Valenciana;46;Valencia/València
46047;Bèlgida;19;Comunidad Valenciana;46;Valencia/València
46048;Bellreguard;19;Comunidad Valenciana;46;Valencia/València
46049;Bellús;19;Comunidad Valenciana;46;Valencia/València
46050;Benagéber;19;Comunidad Valenciana;46;Valencia/València
46051;Benaguasil;19;Comunidad Valenciana;46;Valencia/València
46052;Benavites;19;Comunidad Valenciana;46;Valencia/València
46053;Beneixida;19;Comunidad Valenciana;46;Valencia/València
46054;Benetússer;19;Comunidad Valenciana;46;Valencia/València
46055;Beniarjó;19;Comunidad Valenciana;46;Valencia/València
46056;Beniatjar;19;Comunidad Valenciana;46;Valencia/València
46057;Benicolet;19;Comunidad Valenciana;46;Valencia/València
46058;Benifairó de les Valls;19;Comunidad Valenciana;46;Valencia/València
46059;Benifairó de la Valldigna;19;Comunidad Valenciana;46;Valencia/València
46060;Benifaió;19;Comunidad Valenciana;46;Valencia/València
46061;Beniflá;19;Comunidad Valenciana;46;Valencia/València
46062;Benigànim;19;Comunidad Valenciana;46;Valencia/València
46063;Benimodo;19;Comunidad Valenciana;46;Valencia/València
46064;Benimuslem;19;Comunidad Valenciana;46;Valencia/València
46065;Beniparrell;19;Comunidad Valenciana;46;Valencia/València
46066;Benirredrà;19;Comunidad Valenciana;46;Valencia/València
46067;Benisanó;19;Comunidad Valenciana;46;Valencia/València
46068;Benissoda;19;Comunidad Valenciana;46;Valencia/València
46069;Benisuera;19;Comunidad Valenciana;46;Valencia/València
46070;Bétera;19;Comunidad Valenciana;46;Valencia/València
46071;Bicorp;19;Comunidad Valenciana;46;Valencia/València
46072;Bocairent;19;Comunidad Valenciana;46;Valencia/València
46073;Bolbaite;19;Comunidad Valenciana;46;Valencia/València
46074;Bonrepòs i Mirambell;19;Comunidad Valenciana;46;Valencia/València
46075;Bufali;19;Comunidad Valenciana;46;Valencia/València
46076;Bugarra;19;Comunidad Valenciana;46;Valencia/València
46077;Buñol;19;Comunidad Valenciana;46;Valencia/València
46078;Burjassot;19;Comunidad Valenciana;46;Valencia/València
46079;Calles;19;Comunidad Valenciana;46;Valencia/València
46080;Camporrobles;19;Comunidad Valenciana;46;Valencia/València
46081;Canals;19;Comunidad Valenciana;46;Valencia/València
46082;Canet d`En Berenguer;19;Comunidad Valenciana;46;Valencia/València
46083;Carcaixent;19;Comunidad Valenciana;46;Valencia/València
46084;Càrcer;19;Comunidad Valenciana;46;Valencia/València
46085;Carlet;19;Comunidad Valenciana;46;Valencia/València
46086;Carrícola;19;Comunidad Valenciana;46;Valencia/València
46087;Casas Altas;19;Comunidad Valenciana;46;Valencia/València
46088;Casas Bajas;19;Comunidad Valenciana;46;Valencia/València
46089;Casinos;19;Comunidad Valenciana;46;Valencia/València
46090;Castelló de Rugat;19;Comunidad Valenciana;46;Valencia/València
46091;Castellonet de la Conquesta;19;Comunidad Valenciana;46;Valencia/València
46092;Castielfabib;19;Comunidad Valenciana;46;Valencia/València
46093;Catadau;19;Comunidad Valenciana;46;Valencia/València
46094;Catarroja;19;Comunidad Valenciana;46;Valencia/València
46095;Caudete de las Fuentes;19;Comunidad Valenciana;46;Valencia/València
46096;Cerdà;19;Comunidad Valenciana;46;Valencia/València
46097;Cofrentes;19;Comunidad Valenciana;46;Valencia/València
46098;Corbera;19;Comunidad Valenciana;46;Valencia/València
46099;Cortes de Pallás;19;Comunidad Valenciana;46;Valencia/València
46100;Cotes;19;Comunidad Valenciana;46;Valencia/València
46101;Quart de les Valls;19;Comunidad Valenciana;46;Valencia/València
46102;Quart de Poblet;19;Comunidad Valenciana;46;Valencia/València
46103;Quartell;19;Comunidad Valenciana;46;Valencia/València
46104;Quatretonda;19;Comunidad Valenciana;46;Valencia/València
46105;Cullera;19;Comunidad Valenciana;46;Valencia/València
46106;Chelva;19;Comunidad Valenciana;46;Valencia/València
46107;Chella;19;Comunidad Valenciana;46;Valencia/València
46108;Chera;19;Comunidad Valenciana;46;Valencia/València
46109;Cheste;19;Comunidad Valenciana;46;Valencia/València
46110;Xirivella;19;Comunidad Valenciana;46;Valencia/València
46111;Chiva;19;Comunidad Valenciana;46;Valencia/València
46112;Chulilla;19;Comunidad Valenciana;46;Valencia/València
46113;Daimús;19;Comunidad Valenciana;46;Valencia/València
46114;Domeño;19;Comunidad Valenciana;46;Valencia/València
46115;Dos Aguas;19;Comunidad Valenciana;46;Valencia/València
46116;Eliana, l`;19;Comunidad Valenciana;46;Valencia/València
46117;Emperador;19;Comunidad Valenciana;46;Valencia/València
46118;Enguera;19;Comunidad Valenciana;46;Valencia/València
46119;Ènova, l`;19;Comunidad Valenciana;46;Valencia/València
46120;Estivella;19;Comunidad Valenciana;46;Valencia/València
46121;Estubeny;19;Comunidad Valenciana;46;Valencia/València
